instrumentName,lastTradeDate,expiryDate,strike,optionType,spotPrice,bid,ask,mid,volume,openInterest,DerebitIV
ETH-23JUN23-1400-P,2023-6-1,2023-6-23,1400.0,put,1839.45,0.0015,0.002,0.00175,1.0,134.0,72.91499999999999
ETH-23JUN23-1450-C,2023-6-1,2023-6-23,1450.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-1450-P,2023-6-1,2023-6-23,1450.0,put,1839.45,0.002,0.0025,0.0022500000000000003,0.0,301.0,68.14
ETH-23JUN23-1500-C,2023-6-1,2023-6-23,1500.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-1500-P,2023-6-1,2023-6-23,1500.0,put,1839.45,0.0025,0.003,0.00275,1.0,223.0,62.61
ETH-23JUN23-1550-C,2023-6-1,2023-6-23,1550.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-1550-P,2023-6-1,2023-6-23,1550.0,put,1839.45,0.003,0.004,0.0035,459.0,1348.0,57.425
ETH-23JUN23-1600-C,2023-6-1,2023-6-23,1600.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-1600-P,2023-6-1,2023-6-23,1600.0,put,1839.45,0.004,0.005,0.0045000000000000005,314.0,713.0,52.28
ETH-23JUN23-1650-C,2023-6-1,2023-6-23,1650.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-1650-P,2023-6-1,2023-6-23,1650.0,put,1839.45,0.0055,0.0065,0.006,252.0,521.0,47.375
ETH-23JUN23-1700-C,2023-6-1,2023-6-23,1700.0,call,1839.45,0.0005,0.0,0.00025,0.0,0.0,0.0
ETH-23JUN23-1700-P,2023-6-1,2023-6-23,1700.0,put,1839.45,0.0085,0.0095,0.009000000000000001,295.0,1920.0,44.019999999999996
ETH-23JUN23-1750-C,2023-6-1,2023-6-23,1750.0,call,1839.45,0.0005,0.0,0.00025,0.0,236.0,0.0
ETH-23JUN23-1750-P,2023-6-1,2023-6-23,1750.0,put,1839.45,0.013,0.014,0.0135,1466.0,4711.0,40.635000000000005
ETH-23JUN23-1800-C,2023-6-1,2023-6-23,1800.0,call,1839.45,0.0425,0.0455,0.044,2.0,599.0,38.614999999999995
ETH-23JUN23-1800-P,2023-6-1,2023-6-23,1800.0,put,1839.45,0.0205,0.0215,0.020999999999999998,97.0,1464.0,38.235
ETH-23JUN23-1850-C,2023-6-1,2023-6-23,1850.0,call,1839.45,0.0275,0.029,0.02825,67.0,722.0,36.965
ETH-23JUN23-1850-P,2023-6-1,2023-6-23,1850.0,put,1839.45,0.0325,0.0335,0.033,353.0,1423.0,37.34
ETH-23JUN23-1900-C,2023-6-1,2023-6-23,1900.0,call,1839.45,0.017,0.018,0.0175,137.0,2073.0,36.865
ETH-23JUN23-1900-P,2023-6-1,2023-6-23,1900.0,put,1839.45,0.001,0.0,0.0005,2.0,841.0,0.0
ETH-23JUN23-1950-C,2023-6-1,2023-6-23,1950.0,call,1839.45,0.01,0.011,0.010499999999999999,1087.0,11712.0,37.32
ETH-23JUN23-1950-P,2023-6-1,2023-6-23,1950.0,put,1839.45,0.0005,0.0,0.00025,21.0,99.0,0.0
ETH-23JUN23-2000-C,2023-6-1,2023-6-23,2000.0,call,1839.45,0.006,0.007,0.006500000000000001,1208.0,8973.0,38.73
ETH-23JUN23-2000-P,2023-6-1,2023-6-23,2000.0,put,1839.45,0.06,0.0,0.03,0.0,105.0,0.0
ETH-23JUN23-2050-C,2023-6-1,2023-6-23,2050.0,call,1839.45,0.004,0.0045,0.00425,457.0,6146.0,40.78
ETH-23JUN23-2050-P,2023-6-1,2023-6-23,2050.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-2100-C,2023-6-1,2023-6-23,2100.0,call,1839.45,0.0025,0.003,0.00275,4505.0,6200.0,42.510000000000005
ETH-23JUN23-2100-P,2023-6-1,2023-6-23,2100.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-2200-C,2023-6-1,2023-6-23,2200.0,call,1839.45,0.0015,0.002,0.00175,181.0,1021.0,49.04
ETH-23JUN23-2200-P,2023-6-1,2023-6-23,2200.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-2300-C,2023-6-1,2023-6-23,2300.0,call,1839.45,0.0005,0.0015,0.001,183.0,343.0,52.785
ETH-23JUN23-2300-P,2023-6-1,2023-6-23,2300.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-2400-C,2023-6-1,2023-6-23,2400.0,call,1839.45,0.0005,0.001,0.00075,0.0,479.0,59.04
ETH-23JUN23-2400-P,2023-6-1,2023-6-23,2400.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-2600-C,2023-6-1,2023-6-23,2600.0,call,1839.45,0.0,0.001,0.0005,0.0,83.0,38.575
ETH-23JUN23-2600-P,2023-6-1,2023-6-23,2600.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-2800-C,2023-6-1,2023-6-23,2800.0,call,1839.45,0.0,0.0005,0.00025,0.0,13.0,41.605
ETH-23JUN23-2800-P,2023-6-1,2023-6-23,2800.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-3000-C,2023-6-1,2023-6-23,3000.0,call,1839.45,0.0,0.0005,0.00025,0.0,0.0,47.425
ETH-23JUN23-3000-P,2023-6-1,2023-6-23,3000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-3200-C,2023-6-1,2023-6-23,3200.0,call,1839.45,0.0,0.0005,0.00025,0.0,0.0,52.76
ETH-23JUN23-3200-P,2023-6-1,2023-6-23,3200.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-23JUN23-3400-C,2023-6-1,2023-6-23,3400.0,call,1839.45,0.0,0.0005,0.00025,0.0,0.0,57.695
ETH-23JUN23-3400-P,2023-6-1,2023-6-23,3400.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-100-C,2022-6-23,2023-6-30,100.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-100-P,2022-6-23,2023-6-30,100.0,put,1839.45,0.0,0.0005,0.00025,0.0,2001.0,236.385
ETH-30JUN23-200-C,2022-6-23,2023-6-30,200.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-200-P,2022-6-23,2023-6-30,200.0,put,1839.45,0.0,0.0005,0.00025,0.0,2670.0,177.345
ETH-30JUN23-300-C,2022-6-23,2023-6-30,300.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-300-P,2022-6-23,2023-6-30,300.0,put,1839.45,0.0,0.0005,0.00025,0.0,3519.0,144.495
ETH-30JUN23-400-C,2022-6-23,2023-6-30,400.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-400-P,2022-6-23,2023-6-30,400.0,put,1839.45,0.0,0.0005,0.00025,0.0,61167.0,121.77
ETH-30JUN23-500-C,2022-6-23,2023-6-30,500.0,call,1839.45,0.0005,0.0,0.00025,0.0,2.0,0.0
ETH-30JUN23-500-P,2022-6-23,2023-6-30,500.0,put,1839.45,0.0,0.0005,0.00025,0.0,2968.0,104.4
ETH-30JUN23-600-C,2022-6-23,2023-6-30,600.0,call,1839.45,0.0005,0.0,0.00025,0.0,39.0,0.0
ETH-30JUN23-600-P,2022-6-23,2023-6-30,600.0,put,1839.45,0.0,0.0005,0.00025,0.0,2723.0,90.335
ETH-30JUN23-700-C,2022-6-23,2023-6-30,700.0,call,1839.45,0.0005,0.0,0.00025,0.0,15.0,0.0
ETH-30JUN23-700-P,2022-6-23,2023-6-30,700.0,put,1839.45,0.0,0.0005,0.00025,0.0,7291.0,78.51
ETH-30JUN23-800-C,2022-6-23,2023-6-30,800.0,call,1839.45,0.0005,0.0,0.00025,0.0,204.0,0.0
ETH-30JUN23-800-P,2022-6-23,2023-6-30,800.0,put,1839.45,0.0,0.001,0.0005,10.0,12177.0,74.47
ETH-30JUN23-900-C,2022-6-23,2023-6-30,900.0,call,1839.45,0.0005,0.0,0.00025,0.0,5.0,0.0
ETH-30JUN23-900-P,2022-6-23,2023-6-30,900.0,put,1839.45,0.0,0.001,0.0005,45.0,4045.0,64.725
ETH-30JUN23-1000-C,2022-6-23,2023-6-30,1000.0,call,1839.45,0.0005,0.0,0.00025,2.0,144.0,0.0
ETH-30JUN23-1000-P,2022-6-23,2023-6-30,1000.0,put,1839.45,0.0,0.001,0.0005,68.0,16833.0,55.99
ETH-30JUN23-1100-C,2022-6-23,2023-6-30,1100.0,call,1839.45,0.0005,0.0,0.00025,0.0,115.0,0.0
ETH-30JUN23-1100-P,2022-6-23,2023-6-30,1100.0,put,1839.45,0.0005,0.001,0.00075,1.0,6228.0,91.875
ETH-30JUN23-1200-C,2022-6-23,2023-6-30,1200.0,call,1839.45,0.322,0.3845,0.35325,0.0,7795.0,94.195
ETH-30JUN23-1200-P,2022-6-23,2023-6-30,1200.0,put,1839.45,0.001,0.0015,0.00125,20.0,20733.0,84.065
ETH-30JUN23-1300-C,2022-6-23,2023-6-30,1300.0,call,1839.45,0.2655,0.3275,0.2965,0.0,4562.0,79.065
ETH-30JUN23-1300-P,2022-6-23,2023-6-30,1300.0,put,1839.45,0.0015,0.002,0.00175,3.0,20449.0,74.16
ETH-30JUN23-1400-C,2022-6-23,2023-6-30,1400.0,call,1839.45,0.22,0.2715,0.24575000000000002,4.0,11615.0,65.915
ETH-30JUN23-1400-P,2022-6-23,2023-6-30,1400.0,put,1839.45,0.0025,0.003,0.00275,375.0,33070.0,65.83500000000001
ETH-30JUN23-1500-C,2022-6-30,2023-6-30,1500.0,call,1839.45,0.1745,0.21,0.19224999999999998,4.0,11410.0,49.235
ETH-30JUN23-1500-P,2022-6-30,2023-6-30,1500.0,put,1839.45,0.004,0.0045,0.00425,2686.0,50109.0,57.205
ETH-30JUN23-1600-C,2022-6-24,2023-6-30,1600.0,call,1839.45,0.125,0.1535,0.13924999999999998,6.0,58321.0,37.44
ETH-30JUN23-1600-P,2022-6-24,2023-6-30,1600.0,put,1839.45,0.0065,0.007,0.00675,193.0,35673.0,48.575
ETH-30JUN23-1700-C,2022-7-18,2023-6-30,1700.0,call,1839.45,0.08,0.0995,0.08975,4.0,21307.0,40.58
ETH-30JUN23-1700-P,2022-7-18,2023-6-30,1700.0,put,1839.45,0.012,0.013,0.0125,4796.0,39071.0,41.64
ETH-30JUN23-1750-C,2023-6-5,2023-6-30,1750.0,call,1839.45,0.0005,0.0,0.00025,20.0,417.0,0.0
ETH-30JUN23-1750-P,2023-6-5,2023-6-30,1750.0,put,1839.45,0.0175,0.0185,0.018000000000000002,1864.0,4003.0,39.115
ETH-30JUN23-1800-C,2022-7-16,2023-6-30,1800.0,call,1839.45,0.0475,0.0495,0.0485,355.0,92786.0,36.965
ETH-30JUN23-1800-P,2022-7-16,2023-6-30,1800.0,put,1839.45,0.026,0.0265,0.02625,6480.0,48293.0,37.19
ETH-30JUN23-1850-C,2023-6-5,2023-6-30,1850.0,call,1839.45,0.033,0.0345,0.03375,217.0,5513.0,36.34
ETH-30JUN23-1850-P,2023-6-5,2023-6-30,1850.0,put,1839.45,0.038,0.0385,0.03825,1016.0,1476.0,36.155
ETH-30JUN23-1900-C,2022-7-20,2023-6-30,1900.0,call,1839.45,0.022,0.0235,0.02275,7107.0,63215.0,36.295
ETH-30JUN23-1900-P,2022-7-20,2023-6-30,1900.0,put,1839.45,0.0535,0.056,0.05475,305.0,13868.0,36.46
ETH-30JUN23-2000-C,2022-6-23,2023-6-30,2000.0,call,1839.45,0.01,0.011,0.010499999999999999,7418.0,102303.0,38.29
ETH-30JUN23-2000-P,2022-6-23,2023-6-30,2000.0,put,1839.45,0.05,0.9,0.47500000000000003,54.0,6291.0,499.5
ETH-30JUN23-2100-C,2022-8-8,2023-6-30,2100.0,call,1839.45,0.005,0.006,0.0055,2076.0,66272.0,41.989999999999995
ETH-30JUN23-2100-P,2022-8-8,2023-6-30,2100.0,put,1839.45,0.1315,0.1595,0.14550000000000002,9.0,1472.0,31.775
ETH-30JUN23-2200-C,2022-7-20,2023-6-30,2200.0,call,1839.45,0.003,0.0035,0.0032500000000000003,998.0,62473.0,46.18
ETH-30JUN23-2200-P,2022-7-20,2023-6-30,2200.0,put,1839.45,0.175,0.2195,0.19724999999999998,0.0,1155.0,41.955
ETH-30JUN23-2300-C,2022-8-13,2023-6-30,2300.0,call,1839.45,0.002,0.0025,0.0022500000000000003,20.0,20766.0,51.0
ETH-30JUN23-2300-P,2022-8-13,2023-6-30,2300.0,put,1839.45,0.0005,0.0,0.00025,0.0,42.0,0.0
ETH-30JUN23-2400-C,2022-7-28,2023-6-30,2400.0,call,1839.45,0.001,0.0015,0.00125,3539.0,36282.0,53.075
ETH-30JUN23-2400-P,2022-7-28,2023-6-30,2400.0,put,1839.45,0.2675,0.334,0.30075,0.0,548.0,57.355
ETH-30JUN23-2500-C,2022-6-23,2023-6-30,2500.0,call,1839.45,0.0005,0.0015,0.001,259.0,53243.0,57.150000000000006
ETH-30JUN23-2500-P,2022-6-23,2023-6-30,2500.0,put,1839.45,0.0005,0.0,0.00025,0.0,117.0,0.0
ETH-30JUN23-2600-C,2022-8-11,2023-6-30,2600.0,call,1839.45,0.0005,0.001,0.00075,101.0,15633.0,61.26
ETH-30JUN23-2600-P,2022-8-11,2023-6-30,2600.0,put,1839.45,0.001,0.0,0.0005,0.0,1.0,0.0
ETH-30JUN23-2700-C,2023-3-30,2023-6-30,2700.0,call,1839.45,0.0,0.001,0.0005,1.0,3951.0,34.935
ETH-30JUN23-2700-P,2023-3-30,2023-6-30,2700.0,put,1839.45,0.0005,0.0,0.00025,0.0,0.0,0.0
ETH-30JUN23-2800-C,2023-3-30,2023-6-30,2800.0,call,1839.45,0.0,0.001,0.0005,0.0,6964.0,37.695
ETH-30JUN23-2800-P,2023-3-30,2023-6-30,2800.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-3000-C,2022-6-23,2023-6-30,3000.0,call,1839.45,0.0,0.0005,0.00025,0.0,45144.0,39.37
ETH-30JUN23-3000-P,2022-6-23,2023-6-30,3000.0,put,1839.45,0.001,0.0,0.0005,0.0,11.0,0.0
ETH-30JUN23-3500-C,2022-6-23,2023-6-30,3500.0,call,1839.45,0.0,0.0005,0.00025,0.0,24355.0,49.83
ETH-30JUN23-3500-P,2022-6-23,2023-6-30,3500.0,put,1839.45,0.001,0.0,0.0005,0.0,0.0,0.0
ETH-30JUN23-4000-C,2022-6-23,2023-6-30,4000.0,call,1839.45,0.0,0.0005,0.00025,0.0,26955.0,58.6
ETH-30JUN23-4000-P,2022-6-23,2023-6-30,4000.0,put,1839.45,1.0285,1.293,1.16075,0.0,1249.0,173.775
ETH-30JUN23-4500-C,2022-6-24,2023-6-30,4500.0,call,1839.45,0.0,0.0005,0.00025,0.0,12192.0,66.15
ETH-30JUN23-4500-P,2022-6-24,2023-6-30,4500.0,put,1839.45,1.2685,1.5955,1.432,0.0,554.0,203.92
ETH-30JUN23-5000-C,2022-7-18,2023-6-30,5000.0,call,1839.45,0.0,0.0005,0.00025,0.0,16495.0,72.77
ETH-30JUN23-5000-P,2022-7-18,2023-6-30,5000.0,put,1839.45,0.0005,0.0,0.00025,0.0,3.0,0.0
ETH-30JUN23-5500-C,2022-7-19,2023-6-30,5500.0,call,1839.45,0.0,0.0005,0.00025,0.0,4090.0,78.665
ETH-30JUN23-5500-P,2022-7-19,2023-6-30,5500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-6000-C,2022-7-28,2023-6-30,6000.0,call,1839.45,0.0,0.0005,0.00025,0.0,5407.0,83.975
ETH-30JUN23-6000-P,2022-7-28,2023-6-30,6000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-30JUN23-6500-C,2022-8-11,2023-6-30,6500.0,call,1839.45,0.0,0.0005,0.00025,0.0,7126.0,88.8
ETH-30JUN23-6500-P,2022-8-11,2023-6-30,6500.0,put,1839.45,2.2335,2.7305,2.482,0.0,342.0,268.25
ETH-28JUL23-600-C,2023-4-27,2023-7-28,600.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-600-P,2023-4-27,2023-7-28,600.0,put,1839.45,0.0,0.0005,0.00025,0.0,184.0,60.355
ETH-28JUL23-800-C,2023-4-27,2023-7-28,800.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-800-P,2023-4-27,2023-7-28,800.0,put,1839.45,0.0005,0.001,0.00075,0.0,1136.0,95.42
ETH-28JUL23-900-C,2023-4-27,2023-7-28,900.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-900-P,2023-4-27,2023-7-28,900.0,put,1839.45,0.0005,0.0015,0.001,0.0,490.0,85.45
ETH-28JUL23-1000-C,2023-4-27,2023-7-28,1000.0,call,1839.45,0.0005,0.0,0.00025,0.0,35.0,0.0
ETH-28JUL23-1000-P,2023-4-27,2023-7-28,1000.0,put,1839.45,0.001,0.0015,0.00125,1.0,525.0,77.14
ETH-28JUL23-1100-C,2023-4-27,2023-7-28,1100.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-1100-P,2023-4-27,2023-7-28,1100.0,put,1839.45,0.0015,0.0025,0.002,2.0,469.0,71.205
ETH-28JUL23-1200-C,2023-4-27,2023-7-28,1200.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-1200-P,2023-4-27,2023-7-28,1200.0,put,1839.45,0.0025,0.003,0.00275,7.0,520.0,64.245
ETH-28JUL23-1300-C,2023-4-27,2023-7-28,1300.0,call,1839.45,0.0005,0.0,0.00025,0.0,60.0,0.0
ETH-28JUL23-1300-P,2023-4-27,2023-7-28,1300.0,put,1839.45,0.0035,0.0045,0.004,347.0,4265.0,58.004999999999995
ETH-28JUL23-1400-C,2023-4-27,2023-7-28,1400.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-1400-P,2023-4-27,2023-7-28,1400.0,put,1839.45,0.006,0.0065,0.00625,185.0,2165.0,52.900000000000006
ETH-28JUL23-1500-C,2023-4-27,2023-7-28,1500.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-1500-P,2023-4-27,2023-7-28,1500.0,put,1839.45,0.009,0.01,0.0095,584.0,3741.0,47.525000000000006
ETH-28JUL23-1600-C,2023-4-27,2023-7-28,1600.0,call,1839.45,0.1335,0.162,0.14775,0.0,500.0,39.085
ETH-28JUL23-1600-P,2023-4-27,2023-7-28,1600.0,put,1839.45,0.0145,0.0155,0.015,198.0,6982.0,42.74
ETH-28JUL23-1700-C,2023-4-27,2023-7-28,1700.0,call,1839.45,0.0925,0.115,0.10375000000000001,3.0,682.0,39.105000000000004
ETH-28JUL23-1700-P,2023-4-27,2023-7-28,1700.0,put,1839.45,0.0245,0.0255,0.025,11078.0,14164.0,39.05
ETH-28JUL23-1800-C,2023-4-27,2023-7-28,1800.0,call,1839.45,0.066,0.0685,0.06725,16.0,3647.0,37.144999999999996
ETH-28JUL23-1800-P,2023-4-27,2023-7-28,1800.0,put,1839.45,0.0425,0.0435,0.043,364.0,5459.0,36.99
ETH-28JUL23-1900-C,2023-4-27,2023-7-28,1900.0,call,1839.45,0.0395,0.041,0.04025,1081.0,57092.0,35.9
ETH-28JUL23-1900-P,2023-4-27,2023-7-28,1900.0,put,1839.45,0.0695,0.072,0.07075000000000001,446.0,4752.0,36.105000000000004
ETH-28JUL23-2000-C,2023-4-27,2023-7-28,2000.0,call,1839.45,0.023,0.024,0.0235,230.0,19172.0,36.175
ETH-28JUL23-2000-P,2023-4-27,2023-7-28,2000.0,put,1839.45,0.0,0.0,0.0,0.0,500.0,0.0
ETH-28JUL23-2100-C,2023-4-27,2023-7-28,2100.0,call,1839.45,0.0145,0.015,0.01475,1114.0,74926.0,38.14
ETH-28JUL23-2100-P,2023-4-27,2023-7-28,2100.0,put,1839.45,0.0,0.0,0.0,0.0,20.0,0.0
ETH-28JUL23-2200-C,2023-4-27,2023-7-28,2200.0,call,1839.45,0.009,0.01,0.0095,686.0,26497.0,40.16
ETH-28JUL23-2200-P,2023-4-27,2023-7-28,2200.0,put,1839.45,0.1825,0.2215,0.202,0.0,761.0,29.555
ETH-28JUL23-2300-C,2023-4-27,2023-7-28,2300.0,call,1839.45,0.0065,0.0075,0.006999999999999999,52.0,30824.0,43.285
ETH-28JUL23-2300-P,2023-4-27,2023-7-28,2300.0,put,1839.45,0.229,0.2805,0.25475000000000003,0.0,384.0,35.66
ETH-28JUL23-2400-C,2023-4-27,2023-7-28,2400.0,call,1839.45,0.0045,0.0055,0.004999999999999999,539.0,19583.0,45.57
ETH-28JUL23-2400-P,2023-4-27,2023-7-28,2400.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-2500-C,2023-4-27,2023-7-28,2500.0,call,1839.45,0.0035,0.004,0.00375,1.0,3598.0,47.989999999999995
ETH-28JUL23-2500-P,2023-4-27,2023-7-28,2500.0,put,1839.45,0.0005,0.0,0.00025,0.0,74.0,0.0
ETH-28JUL23-2600-C,2023-4-27,2023-7-28,2600.0,call,1839.45,0.0025,0.0035,0.003,7.0,3434.0,50.58
ETH-28JUL23-2600-P,2023-4-27,2023-7-28,2600.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-2700-C,2023-4-27,2023-7-28,2700.0,call,1839.45,0.002,0.0025,0.0022500000000000003,0.0,1418.0,52.400000000000006
ETH-28JUL23-2700-P,2023-4-27,2023-7-28,2700.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-2800-C,2023-4-27,2023-7-28,2800.0,call,1839.45,0.0015,0.002,0.00175,16.0,699.0,54.239999999999995
ETH-28JUL23-2800-P,2023-4-27,2023-7-28,2800.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-2900-C,2023-4-27,2023-7-28,2900.0,call,1839.45,0.0015,0.002,0.00175,125.0,1239.0,57.955
ETH-28JUL23-2900-P,2023-4-27,2023-7-28,2900.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-3000-C,2023-4-27,2023-7-28,3000.0,call,1839.45,0.001,0.0015,0.00125,88.0,2281.0,58.614999999999995
ETH-28JUL23-3000-P,2023-4-27,2023-7-28,3000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-3100-C,2023-5-5,2023-7-28,3100.0,call,1839.45,0.001,0.0015,0.00125,125.0,944.0,61.89
ETH-28JUL23-3100-P,2023-5-5,2023-7-28,3100.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-3200-C,2023-4-27,2023-7-28,3200.0,call,1839.45,0.0005,0.0015,0.001,0.0,306.0,62.53
ETH-28JUL23-3200-P,2023-4-27,2023-7-28,3200.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-3400-C,2023-4-27,2023-7-28,3400.0,call,1839.45,0.0005,0.001,0.00075,0.0,518.0,66.44
ETH-28JUL23-3400-P,2023-4-27,2023-7-28,3400.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-3600-C,2023-4-27,2023-7-28,3600.0,call,1839.45,0.0,0.001,0.0005,105.0,816.0,37.25
ETH-28JUL23-3600-P,2023-4-27,2023-7-28,3600.0,put,1839.45,0.0005,0.0,0.00025,0.0,5.0,0.0
ETH-28JUL23-3800-C,2023-4-27,2023-7-28,3800.0,call,1839.45,0.0,0.001,0.0005,0.0,63.0,39.765
ETH-28JUL23-3800-P,2023-4-27,2023-7-28,3800.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-4000-C,2023-4-27,2023-7-28,4000.0,call,1839.45,0.0,0.0005,0.00025,0.0,173.0,39.03
ETH-28JUL23-4000-P,2023-4-27,2023-7-28,4000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-28JUL23-4200-C,2023-4-27,2023-7-28,4200.0,call,1839.45,0.0,0.0005,0.00025,0.0,614.0,41.13
ETH-28JUL23-4200-P,2023-4-27,2023-7-28,4200.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-600-C,2023-5-25,2023-8-25,600.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-600-P,2023-5-25,2023-8-25,600.0,put,1839.45,0.0,0.001,0.0005,0.0,0.0,52.72
ETH-25AUG23-700-C,2023-5-25,2023-8-25,700.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-700-P,2023-5-25,2023-8-25,700.0,put,1839.45,0.0005,0.001,0.00075,0.0,146.0,87.97999999999999
ETH-25AUG23-800-C,2023-5-25,2023-8-25,800.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-800-P,2023-5-25,2023-8-25,800.0,put,1839.45,0.001,0.0015,0.00125,0.0,156.0,82.225
ETH-25AUG23-900-C,2023-5-25,2023-8-25,900.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-900-P,2023-5-25,2023-8-25,900.0,put,1839.45,0.0015,0.002,0.00175,0.0,145.0,75.21
ETH-25AUG23-1000-C,2023-5-25,2023-8-25,1000.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-1000-P,2023-5-25,2023-8-25,1000.0,put,1839.45,0.002,0.0025,0.0022500000000000003,1.0,110.0,67.885
ETH-25AUG23-1100-C,2023-5-25,2023-8-25,1100.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-1100-P,2023-5-25,2023-8-25,1100.0,put,1839.45,0.003,0.004,0.0035,1.0,199.0,63.185
ETH-25AUG23-1200-C,2023-5-25,2023-8-25,1200.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-1200-P,2023-5-25,2023-8-25,1200.0,put,1839.45,0.005,0.0055,0.0052499999999999995,2.0,211.0,58.615
ETH-25AUG23-1300-C,2023-5-25,2023-8-25,1300.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-1300-P,2023-5-25,2023-8-25,1300.0,put,1839.45,0.0065,0.0075,0.006999999999999999,26.0,145.0,52.815
ETH-25AUG23-1400-C,2023-5-25,2023-8-25,1400.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-1400-P,2023-5-25,2023-8-25,1400.0,put,1839.45,0.01,0.011,0.010499999999999999,72.0,484.0,48.760000000000005
ETH-25AUG23-1500-C,2023-5-25,2023-8-25,1500.0,call,1839.45,0.0005,0.0,0.00025,0.0,30.0,0.0
ETH-25AUG23-1500-P,2023-5-25,2023-8-25,1500.0,put,1839.45,0.015,0.016,0.0155,43.0,1320.0,44.71
ETH-25AUG23-1600-C,2023-5-25,2023-8-25,1600.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-1600-P,2023-5-25,2023-8-25,1600.0,put,1839.45,0.023,0.024,0.0235,23.0,6704.0,41.325
ETH-25AUG23-1700-C,2023-5-25,2023-8-25,1700.0,call,1839.45,0.0,0.0,0.0,0.0,159.0,0.0
